"id","uniprot","main_gene","Protein.names","Gene.names","up_low_log2_rep1","up_low_log2_rep2","up_low_log2_rep3","down_high_log2_rep1","down_high_log2_rep2","down_high_log2_rep3","log2_avg_upfc","log2_avg_downfc","qVal","directionfc"
417,"O15523","DDX3Y","ATP-dependent RNA helicase DDX3Y","DDX3Y",0.617929235,0.441288733,-0.296833945,0.170753817,0.204080268,1.038781122,0.305104505,0.530100508,0.929814353,"OTHER"
418,"O15530","PDPK1","3-phosphoinositide-dependent protein kinase 1;Putative 3-phosphoinositide-dependent protein kinase 2","PDPK1;PDPK2P",-0.140285943,-0.328269037,-0.239588655,0.130970494,-0.029654722,-0.033454031,-0.234002745,0.024680438,0.761222701,"OTHER"
419,"O15533","TAPBP","Tapasin","TAPBP",0.230024606,0.057095792,0.202506068,-0.202963862,-0.040469773,0.10245114,0.165180792,-0.041616001,0.957738267,"OTHER"
420,"O15534","PER1","Period circadian protein homolog 1","PER1",1.418350859,-0.044279857,1.445436365,0.13270849,-0.879741813,0.102891753,1.085430033,-0.144680734,2.22431e-09,"PROP"
421,"O15541","RNF113A","RING finger protein 113A","RNF113A",0.094732776,0.358589157,0.326800458,-0.285512388,0.21712704,0.195199478,0.264743681,0.060162278,0.927684814,"OTHER"
422,"O43143","DHX15","Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15","DHX15",-0.205405587,-0.025559894,0.11328186,-0.056958689,-0.004849354,0.057323974,-0.03336274,-0.000737557,1,"OTHER"
423,"O43148","RNMT","mRNA cap guanine-N7 methyltransferase","RNMT",0.115561421,-0.155450444,-0.346101367,0.117244274,0.00165541,-0.068983389,-0.116141631,0.018690508,1,"OTHER"
424,"O43149","ZZEF1","Zinc finger ZZ-type and EF-hand domain-containing protein 1","ZZEF1",0.236915909,0.280294109,0.058252246,-0.038848522,0.050171623,-0.024152451,0.1949766,-0.003747303,1,"OTHER"
425,"O43150","ASAP2","Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2","ASAP2",-0.024806388,-0.024498852,-0.411087073,-0.022625585,0.264098689,0.051992338,-0.142326257,0.103003236,0.793885636,"OTHER"
426,"O43155","FLRT2","Leucine-rich repeat transmembrane protein FLRT2","FLRT2",0.154214193,0.122134367,0.127487854,0.113960967,-0.17813188,0.081797454,0.134680516,0.011675916,1,"OTHER"
427,"O43156","TTI1","TELO2-interacting protein 1 homolog","TTI1",0.104155009,-0.799786554,-0.171759491,-0.266007728,0.175454028,0.293400904,-0.241805923,0.086993517,0.356707508,"OTHER"
428,"O43157","PLXNB1","Plexin-B1","PLXNB1",-0.063822859,-0.065766899,-0.111858773,0.155671402,0.108967462,-0.086342746,-0.080312654,0.063182378,1,"OTHER"
429,"O43159","RRP8","Ribosomal RNA-processing protein 8","RRP8",0.398287545,0.319969437,0.214244109,-0.057366505,0.116454387,0.227389066,0.312797837,0.100214476,0.931283496,"OTHER"
430,"O43164","PJA2","E3 ubiquitin-protein ligase Praja-2","PJA2",0.097208649,-0.044796569,0.41455149,0.083740801,-0.135774492,0.122154778,0.168647395,0.027768681,1,"OTHER"
431,"O43166","SIPA1L1","Signal-induced proliferation-associated 1-like protein 1","SIPA1L1",0.183589273,-0.053863877,0.001053793,0.030251601,-0.099366565,0.126087997,0.04720769,0.021936099,1,"OTHER"
432,"O43169","CYB5B","Cytochrome b5 type B","CYB5B",0.061979589,0.13878629,0.093196024,-0.10863189,-0.001612895,-0.112710976,0.098332577,-0.073394091,1,"OTHER"
433,"O43172","PRPF4","U4/U6 small nuclear ribonucleoprotein Prp4","PRPF4",0.087798399,-0.058873558,0.137801444,-0.011887999,-0.083351475,-0.055967867,0.0579644,-0.050101536,1,"OTHER"
434,"O43175","PHGDH","D-3-phosphoglycerate dehydrogenase","PHGDH",-0.118324575,-0.079816005,-0.258047607,0.174025968,-0.046984401,-0.034452594,-0.150051958,0.034479672,1,"OTHER"
435,"O43182","ARHGAP6","Rho GTPase-activating protein 6","ARHGAP6",0.18391386,-0.165964932,-0.166674961,-0.490580095,-0.245027441,-0.312590349,-0.039890069,-0.345727411,0.582621117,"OTHER"
438,"O43237","DYNC1LI2","Cytoplasmic dynein 1 light intermediate chain 2","DYNC1LI2",0.111888683,-0.03263174,0.062798714,0.164210004,0.011340923,-0.203944658,0.048593014,-0.001627435,1,"OTHER"
439,"O43242","PSMD3","26S proteasome non-ATPase regulatory subunit 3","PSMD3",-0.090445488,0.053044495,-0.121332363,-0.062534687,0.040833926,0.01370929,-0.05088952,-0.002003665,1,"OTHER"
440,"O43251","RBFOX2","RNA binding protein fox-1 homolog 2;RNA binding protein fox-1 homolog 1","RBFOX2;RBFOX1",-0.263867299,0.118298812,0.12680443,-0.200575596,0.187089425,-0.016467233,0.00488681,-0.001290067,1,"OTHER"
441,"O43252","PAPSS1","Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1;Sulfate adenylyltransferase;Adenylyl-sulfate kinase","PAPSS1",0.273529415,-0.002767927,0.010196815,0.05934243,0.082508606,0.002497996,0.099379382,0.048506523,1,"OTHER"
442,"O43264","ZW10","Centromere/kinetochore protein zw10 homolog","ZW10",-0.05773699,-0.027950531,0.068083093,-0.007641526,-0.100705669,-0.121498144,-0.004862619,-0.07575991,1,"OTHER"
444,"O43281","EFS","Embryonal Fyn-associated substrate","EFS",2.182556679,-0.327065581,-1.156375576,0.424808715,-0.267894396,-0.109691585,0.947446155,0.047171439,0.929814353,"OTHER"
445,"O43290","SART1","U4/U6.U5 tri-snRNP-associated protein 1","SART1",-0.033305734,0.048560644,0.031835371,0.029076703,-0.084572254,0.161195869,0.01612691,0.038734274,1,"OTHER"
446,"O43292","GPAA1","Glycosylphosphatidylinositol anchor attachment 1 protein","GPAA1",-0.109095636,0.383734583,-0.056715278,0.776107876,-0.147882294,0.118833266,0.090101241,0.302927427,1,"OTHER"
447,"O43293","DAPK3","Death-associated protein kinase 3","DAPK3",-0.436750248,-0.327929731,0.082686554,0.192685636,-0.195921565,0.017390446,-0.209525957,0.013417669,0.883211847,"OTHER"
448,"O43294","TGFB1I1","Transforming growth factor beta-1-induced transcript 1 protein","TGFB1I1",-0.158427668,0.064343984,-0.024514367,-0.126665343,0.006549355,-0.272165945,-0.036643311,-0.126280479,1,"OTHER"
449,"O43295","SRGAP3","SLIT-ROBO Rho GTPase-activating protein 3","SRGAP3",0.030785164,0.160452197,0.290580681,-0.047565998,0.105808949,0.386551789,0.164502184,0.159599099,1,"OTHER"
450,"O43299","AP5Z1","AP-5 complex subunit zeta-1","AP5Z1",0.420145332,-0.971952828,0.248114262,-0.266494783,0.148108484,0.579671702,0.01698668,0.194911459,0.776522102,"OTHER"
451,"O43301","HSPA12A","Heat shock 70 kDa protein 12A","HSPA12A",0.133313916,0.330205946,0.081778815,-0.259024971,0.315315189,-0.064148476,0.185792632,0.017421057,1,"OTHER"
452,"O43303","CCP110","Centriolar coiled-coil protein of 110 kDa","CCP110",0.335363201,1.046727169,0.665684606,-0.375517721,-0.043401814,-0.010073334,0.71189247,-0.133825293,8.75191e-05,"PROP"
454,"O43310","CTIF","CBP80/20-dependent translation initiation factor","CTIF",0.121499347,-0.038515385,-0.090308919,0.01365389,0.058751358,-0.032482755,0.00040526,0.013788214,1,"OTHER"
456,"O43314","PPIP5K2","Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2","PPIP5K2",0.01683077,0.002517034,-0.051634457,0.014496635,0.120142581,0.055280385,-0.010462116,0.063964093,1,"OTHER"
457,"O43318","MAP3K7","Mitogen-activated protein kinase kinase kinase 7","MAP3K7",0.346978253,0.239079153,0.296876236,0.003891006,-0.059350604,0.011328533,0.294984159,-0.014363594,0.539846057,"OTHER"
458,"O43324","EEF1E1","Eukaryotic translation elongation factor 1 epsilon-1","EEF1E1",0.20329729,0.099082138,0.195679156,0.007041203,0.028438557,0.057136315,0.166793282,0.031018125,1,"OTHER"
459,"O43325","LYRM1","LYR motif-containing protein 1","LYRM1",0.110107878,0.130773207,0.160768768,-0.264177308,-0.008166964,0.039962437,0.134033364,-0.071413355,0.951157346,"OTHER"
460,"O43353","RIPK2","Receptor-interacting serine/threonine-protein kinase 2","RIPK2",-0.271340152,0.091245026,-0.1308487,-0.023545618,-0.088630377,0.114129907,-0.095865251,0.003146013,1,"OTHER"
462,"O43390","HNRNPR","Heterogeneous nuclear ribonucleoprotein R","HNRNPR",-0.166662717,-0.040597414,-0.226954402,-0.046670767,-0.070585578,0.03688883,-0.142634601,-0.026049134,1,"OTHER"
463,"O43395","PRPF3","U4/U6 small nuclear ribonucleoprotein Prp3","PRPF3",0.081597158,0.260123307,0.091744502,-0.31318057,0.166961293,0.225003562,0.146841109,0.04559992,1,"OTHER"
464,"O43396","TXNL1","Thioredoxin-like protein 1","TXNL1",-0.121639692,-0.234286715,-0.064458863,0.103728026,-0.051975861,0.266934853,-0.138414292,0.11210385,0.819713089,"OTHER"
465,"O43399","TPD52L2","Tumor protein D54","TPD52L2",-0.144639327,-0.148671744,-0.097128617,0.039680671,-0.196246251,0.065090386,-0.129956005,-0.025786247,1,"OTHER"
466,"O43402","EMC8","ER membrane protein complex subunit 8","EMC8",-0.327820201,0.241528977,0.06212175,-0.369749147,0.399013674,0.059501837,0.011011015,0.063332213,1,"OTHER"
467,"O43414","ERI3","ERI1 exoribonuclease 3","ERI3",0.227005196,0.213549909,0.586291129,-0.189023744,0.278144753,0.163489305,0.352880059,0.097532716,0.764001013,"OTHER"
468,"O43422","PRKRIR","52 kDa repressor of the inhibitor of the protein kinase","PRKRIR",-0.446502625,0.123838565,-0.048210534,-0.173062719,0.597321981,0.024810611,-0.104394921,0.187856192,0.687814783,"OTHER"
469,"O43426","SYNJ1","Synaptojanin-1","SYNJ1",0.130387624,0.235240365,0.284284755,-0.086825549,0.000967101,0.095044478,0.218056572,0.004974109,0.939251002,"OTHER"
470,"O43427","FIBP","Acidic fibroblast growth factor intracellular-binding protein","FIBP",0.271150852,0.235801643,0.409015079,0.221814547,0.15715989,0.078014704,0.307276964,0.153525943,1,"OTHER"
471,"O43432","EIF4G3","Eukaryotic translation initiation factor 4 gamma 3","EIF4G3",0.323376037,0.704045318,0.354961289,0.043744018,-0.055685133,0.386695897,0.47136879,0.137642785,0.423548223,"OTHER"
472,"O43464","HTRA2","Serine protease HTRA2, mitochondrial","HTRA2",-0.030279886,-0.031036211,-0.094227748,-0.053368402,-0.092398484,-0.052026269,-0.051538223,-0.065809929,1,"OTHER"
473,"O43488","AKR7A2","Aflatoxin B1 aldehyde reductase member 2","AKR7A2",-0.194289048,-0.116997359,-0.024054397,-0.120651332,0.024637184,-0.184534024,-0.110099078,-0.090839099,1,"OTHER"
474,"O43491","EPB41L2","Band 4.1-like protein 2","EPB41L2",-0.072046167,0.071398786,0.066439075,-0.085366479,0.121362586,0.0500786,0.023445428,0.03122021,1,"OTHER"
475,"O43493","TGOLN2","Trans-Golgi network integral membrane protein 2","TGOLN2",1.000667456,0.464764273,0.559268179,0.287887994,0.508245149,0.06450245,0.694371773,0.298226239,0.269309403,"OTHER"
477,"O43504","LAMTOR5","Ragulator complex protein LAMTOR5","LAMTOR5",0.27855428,-0.144301957,-0.2113122,0.300009457,-0.439385682,0.227956034,-0.008901389,0.06569892,1,"OTHER"
479,"O43516","WIPF1","WAS/WASL-interacting protein family member 1","WIPF1",0.133236252,0.017859552,-0.156409676,-0.562680243,-0.087236737,-0.030986446,0.00310453,-0.208050928,0.900607852,"OTHER"
480,"O43524","FOXO3","Forkhead box protein O3","FOXO3",0.160211437,0.117530046,-0.027068135,0.102800863,-0.06778907,0.25596746,0.085759808,0.103034974,1,"OTHER"
482,"O43556","SGCE","Epsilon-sarcoglycan","SGCE",-0.152499687,0.619763146,0.587423762,0.115418721,0.468771807,0.207329918,0.392820898,0.271732279,1,"OTHER"
483,"O43570","CA12","Carbonic anhydrase 12","CA12",0.064768578,-0.241233712,-0.036750391,0.054773551,-0.267724631,-0.108564192,-0.065527801,-0.101167206,1,"OTHER"
484,"O43572","AKAP10","A-kinase anchor protein 10, mitochondrial","AKAP10",-0.127108104,-0.061900817,-0.0232529,-0.031791498,0.017282008,-0.038069059,-0.070119308,-0.017313142,1,"OTHER"
486,"O43583","DENR","Density-regulated protein","DENR",0.162791865,-0.011757328,-0.065174652,0.000570622,0.113053647,-0.015088543,0.031943059,0.033983937,1,"OTHER"
487,"O43592","XPOT","Exportin-T","XPOT",-0.205919213,-0.017154338,-0.11644832,0.059161474,0.095983658,-0.096418398,-0.111112306,0.021956336,1,"OTHER"
488,"O43598","DNPH1","2-deoxynucleoside 5-phosphate N-hydrolase 1","DNPH1",0.028645201,-0.207648617,-0.031382074,0.12201889,-0.011486584,-0.203535956,-0.066687372,-0.024860984,1,"OTHER"
489,"O43615","TIMM44","Mitochondrial import inner membrane translocase subunit TIM44","TIMM44",0.018671991,-0.247819914,-0.070664292,-0.086270403,-0.124882595,0.000774054,-0.095730908,-0.069164251,1,"OTHER"
490,"O43617","TRAPPC3","Trafficking protein particle complex subunit 3","TRAPPC3",-0.040101157,0.166128171,0.013034399,-0.109159543,0.021670191,0.083116244,0.049029219,0.000752749,1,"OTHER"
491,"O43633","CHMP2A","Charged multivesicular body protein 2a","CHMP2A",0.025239207,0.005741709,0.262911017,-0.244136865,-0.318535123,-0.077783235,0.102785124,-0.209941488,0.528581957,"OTHER"
493,"O43657","TSPAN6","Tetraspanin-6","TSPAN6",0.018039241,-0.54240492,-0.398698499,-0.066592763,0.088388999,-0.097785406,-0.287624325,-0.023006308,0.656774975,"OTHER"
494,"O43660","PLRG1","Pleiotropic regulator 1","PLRG1",-0.146945994,0.027417661,-0.222605409,0.003972008,-0.190921215,-0.276917058,-0.110208307,-0.149784124,1,"OTHER"
495,"O43665","RGS10","Regulator of G-protein signaling 10","RGS10",0.138353455,0.134417186,-0.12348388,0.07477404,-0.045989311,-0.020857427,0.054855771,0.003586968,1,"OTHER"
496,"O43670","ZNF207","BUB3-interacting and GLEBS motif-containing protein ZNF207","ZNF207",0.114144601,0.017864604,-0.102914244,0.088582415,-0.084926719,-0.076788442,0.012422345,-0.022134801,1,"OTHER"
497,"O43674","NDUFB5","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial","NDUFB5",-0.1170551,0.152768804,-0.023932181,-0.48926944,-0.142020249,-0.162458642,0.008303869,-0.256047911,0.712368409,"OTHER"
498,"O43676","NDUFB3","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3","NDUFB3",0.743198274,0.546231411,0.872380875,0.067839756,0.917277072,0.308813746,0.726781911,0.476945804,0.626688049,"OTHER"
499,"O43678","NDUFA2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2","NDUFA2",-0.092450739,0.21792822,0.168401983,-0.07211246,-0.176816334,0.004629412,0.104248655,-0.079523149,1,"OTHER"
500,"O43681","ASNA1","ATPase ASNA1","ASNA1",-0.137915714,0.043690058,0.127931293,0.073312214,0.109263902,-0.054693537,0.015451783,0.044327022,1,"OTHER"
501,"O43684","BUB3","Mitotic checkpoint protein BUB3","BUB3",0.112657732,0.423677665,0.157313698,-0.009371782,0.384800161,0.211703356,0.237877514,0.204666023,1,"OTHER"
502,"O43707","ACTN4","Alpha-actinin-4","ACTN4",-0.147378265,0.117897917,0.120042133,-0.070367503,0.041086296,-0.01426747,0.035534264,-0.013798846,1,"OTHER"
503,"O43709","WBSCR22","Probable 18S rRNA (guanine-N(7))-methyltransferase","WBSCR22",0.470614796,-0.131787546,0.002229869,0.119294529,0.14424495,0.094193049,0.137480159,0.119388876,1,"OTHER"
504,"O43715","TRIAP1","TP53-regulated inhibitor of apoptosis 1","TRIAP1",0.778312547,0.371955194,0.408597413,0.424239151,0.241913411,0.419899992,0.53160978,0.364482591,1,"OTHER"
505,"O43716","GATC","Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial","GATC",-0.110554135,-0.000840077,-0.161210193,0.061099816,-0.20071236,0.025835797,-0.08930586,-0.033347604,1,"OTHER"
506,"O43719","HTATSF1","HIV Tat-specific factor 1","HTATSF1",0.394795997,0.162987533,0.211471172,0.112449183,0.410952717,0.136440438,0.259916563,0.226432574,1,"OTHER"
507,"O43731","KDELR3","ER lumen protein-retaining receptor 3","KDELR3",-0.031827503,0.023038225,0.13844729,-0.20995235,0.133770343,-0.01018742,0.044975654,-0.021957412,1,"OTHER"
508,"O43734","TRAF3IP2","Adapter protein CIKS","TRAF3IP2",-0.093801778,-0.2392216,-0.022175741,0.24049018,-0.035832027,0.140079676,-0.11559799,0.119391148,0.879916331,"OTHER"
509,"O43739","CYTH3","Cytohesin-3;Cytohesin-2","CYTH3;CYTH2",0.166751376,0.112215315,-0.210972125,0.163752452,0.080040397,-0.034884548,0.032039486,0.071924865,1,"OTHER"
511,"O43747","AP1G1","AP-1 complex subunit gamma-1","AP1G1",-0.013730811,-0.077717253,0.019913782,0.114728285,0.019544076,-0.073238376,-0.02327842,0.022385442,1,"OTHER"
512,"O43752","STX6","Syntaxin-6","STX6",0.316658442,0.177725173,0.657908529,0.147313435,0.030503302,-0.158591453,0.398472647,0.011864323,0.29435232,"OTHER"
515,"O43765","SGTA","Small glutamine-rich tetratricopeptide repeat-containing protein alpha","SGTA",0.028724951,-0.20278735,-0.005390767,-0.013098618,0.032643111,0.172356373,-0.05626578,0.066143754,1,"OTHER"
516,"O43768","ENSA","Alpha-endosulfine","ENSA",0.061929741,-0.082451281,0.215990002,0.126979825,0.070967204,-0.320798065,0.070303835,-0.027649072,1,"OTHER"
517,"O43772","SLC25A20","Mitochondrial carnitine/acylcarnitine carrier protein","SLC25A20",-0.176992049,-0.099833602,-0.128162766,0.060702413,0.007258314,-0.140317401,-0.134644994,-0.02163999,1,"OTHER"
518,"O43776","NARS","Asparagine--tRNA ligase, cytoplasmic","NARS",0.138121114,-0.154577211,0.000226269,0.13358653,0.061409042,-0.042593925,-0.000469696,0.052605835,1,"OTHER"
519,"O43795","MYO1B","Unconventional myosin-Ib","MYO1B",-0.026790404,-0.088856858,-0.109663365,-0.0066769,0.003252589,0.016224926,-0.074672251,0.004297356,1,"OTHER"
520,"O43809","NUDT21","Cleavage and polyadenylation specificity factor subunit 5","NUDT21",-0.09571251,0.079311004,0.010745651,-0.050881555,0.074515024,0.041219325,-9.65e-05,0.02258627,1,"OTHER"
521,"O43813","LANCL1","LanC-like protein 1","LANCL1",0.069361101,-0.224778186,-0.147937526,-0.149024095,0.03417325,0.109711684,-0.095667068,0.002326995,1,"OTHER"
522,"O43815","STRN","Striatin","STRN",-0.184297111,-0.209559732,-0.207203124,0.110420899,-0.065141095,-0.101539616,-0.200308247,-0.015747151,1,"OTHER"
523,"O43818","RRP9","U3 small nucleolar RNA-interacting protein 2","RRP9",-0.174410559,0.357749936,0.14545254,-0.179418147,-0.398813783,0.097135679,0.12593002,-0.146037122,0.70547154,"OTHER"
524,"O43819","SCO2","Protein SCO2 homolog, mitochondrial","SCO2",0.127546773,0.18812319,0.612305281,-0.050173084,0.40964853,0.196752382,0.32592943,0.197571063,1,"OTHER"
525,"O43822","C21orf2","Protein C21orf2","C21orf2",-0.023539917,0.016304647,0.068308189,0.393202397,0.042060941,-0.100829572,0.020848414,0.126702246,1,"OTHER"
526,"O43823","AKAP8","A-kinase anchor protein 8","AKAP8",-0.26825949,-0.414894945,-0.190658368,-0.233232357,-0.276862928,-0.069807084,-0.288299208,-0.190516451,1,"OTHER"
528,"O43837","IDH3B","Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial","IDH3B",0.052018661,-0.100056726,-0.016335036,-0.248720618,-0.152437158,0.047036972,-0.020119968,-0.112728159,1,"OTHER"
529,"O43847","NRD1","Nardilysin","NRD1",0.067363639,-0.103850403,0.015957875,-0.002418625,-0.04848469,0.127975572,-0.005073299,0.027642698,1,"OTHER"
530,"O43852","CALU","Calumenin","CALU",0.134714327,0.221512269,-0.046906735,-0.093786587,0.243285726,0.228405523,0.107393333,0.134126694,1,"OTHER"
531,"O43861","ATP9B","Probable phospholipid-transporting ATPase IIB","ATP9B",0.291973981,0.854827662,0.129437158,0.125849719,0.477125229,0.50445272,0.460034409,0.379141293,1,"OTHER"
532,"O43865","AHCYL1","Putative adenosylhomocysteinase 2","AHCYL1",0.168472479,-0.137990462,-0.046393448,0.224114109,0.112447665,0.087174001,0.00048375,0.142482223,1,"OTHER"
533,"O43895","XPNPEP2","Xaa-Pro aminopeptidase 2","XPNPEP2",-0.721968893,-0.445361497,-0.223114294,0.569303102,-0.148554304,0.004071435,-0.4491756,0.175806361,0.011919348,"INV"
534,"O43896","KIF1C","Kinesin-like protein KIF1C","KIF1C",0.191468985,-0.162867996,-0.061742089,0.232974482,0.031840388,0.168956814,-0.003235299,0.147009763,1,"OTHER"
535,"O43920","NDUFS5","NADH dehydrogenase [ubiquinone] iron-sulfur protein 5","NDUFS5",-0.025912218,-0.072882857,-0.219412994,0.17786476,-0.147025001,-0.031604002,-0.103740815,0.006071173,1,"OTHER"
536,"O43924","PDE6D","Retinal rod rhodopsin-sensitive cGMP 3,5-cyclic phosphodiesterase subunit delta","PDE6D",-0.070081045,0.311367787,0.042484701,0.287954473,-0.074987638,0.094843286,0.10360019,0.110232994,1,"OTHER"
537,"O43933","PEX1","Peroxisome biogenesis factor 1","PEX1",0.730347649,0.501241427,0.198216671,-0.130510228,0.019518502,-0.00800464,0.492878356,-0.038205599,0.053578904,"OTHER"
540,"O60216","RAD21","Double-strand-break repair protein rad21 homolog","RAD21",-0.125881039,-0.161760323,-0.157435997,0.063088394,0.059444969,-0.238445862,-0.148270267,-0.03188589,1,"OTHER"
541,"O60220","TIMM8A","Mitochondrial import inner membrane translocase subunit Tim8 A","TIMM8A",-0.401904625,0.286287311,-0.063909662,0.17414288,0.166290491,0.100978473,-0.032573417,0.147508118,0.970559314,"OTHER"
543,"O60231","DHX16","Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16","DHX16",0.128261854,0.015178241,-0.057727536,0.342856729,0.11637096,-0.118034905,0.030608553,0.125964907,1,"OTHER"
544,"O60237","PPP1R12B","Protein phosphatase 1 regulatory subunit 12B","PPP1R12B",-0.068395393,0.243480541,0.023237621,-0.160839423,0.316933531,0.257932832,0.072119948,0.153134561,1,"OTHER"
546,"O60239","SH3BP5","SH3 domain-binding protein 5","SH3BP5",0.308222323,-0.023955008,-0.091750601,-0.164174557,-0.264031447,-0.102740061,0.075006447,-0.175457946,0.846930677,"OTHER"
548,"O60256","PRPSAP2","Phosphoribosyl pyrophosphate synthase-associated protein 2","PRPSAP2",-0.068802932,-0.339583521,0.034562589,-0.132448586,0.121904965,-0.061383784,-0.116147526,-0.019951779,1,"OTHER"
549,"O60264","SMARCA5","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5","SMARCA5",0.225566325,0.265388845,0.214000665,0.170393622,0.162724677,0.123369442,0.235153664,0.152309192,1,"OTHER"
550,"O60268","KIAA0513","Uncharacterized protein KIAA0513","KIAA0513",0.175111235,0.205811708,0.321538336,-0.16893184,0.073556173,0.254669908,0.235542803,0.063443636,1,"OTHER"
551,"O60271","SPAG9","C-Jun-amino-terminal kinase-interacting protein 4","SPAG9",0.06235216,-0.037244789,-0.072263219,-0.003391224,0.007846457,0.029345881,-0.014584207,0.011331042,1,"OTHER"
553,"O60292","SIPA1L3","Signal-induced proliferation-associated 1-like protein 3","SIPA1L3",-0.029803693,0.490297781,0.351020727,-0.042117627,0.315778893,0.062325109,0.286783027,0.119935558,1,"OTHER"
556,"O60303","KIAA0556","Uncharacterized protein KIAA0556","KIAA0556",-0.533453418,-0.231982245,0.109294891,0.533879085,0.128299587,-0.534669081,-0.194809911,0.107080095,0.748970688,"OTHER"
557,"O60306","AQR","Intron-binding protein aquarius","AQR",-0.069170278,-0.081081271,0.107048265,-0.228749287,-0.087716664,0.362505934,-0.011802599,0.037987713,1,"OTHER"
560,"O60313","OPA1","Dynamin-like 120 kDa protein, mitochondrial;Dynamin-like 120 kDa protein, form S1","OPA1",-0.023506355,-0.050608546,-0.041883322,0.066022088,-0.026649544,-0.088127921,-0.038621806,-0.014855913,1,"OTHER"
562,"O60318","MCM3AP","Germinal-center associated nuclear protein","MCM3AP",-0.272278903,0.053536414,-0.086898886,0.06742986,-0.017017439,0.064343009,-0.09574803,0.038778281,1,"OTHER"
563,"O60331","PIP5K1C","Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma","PIP5K1C",0.01105889,-0.019821966,-0.041724277,0.050908043,-0.051140616,0.043144687,-0.016666475,0.01504408,1,"OTHER"
564,"O60333","KIF1B","Kinesin-like protein KIF1B","KIF1B",0.078285051,0.079326,0.03564801,0.025735403,0.068259285,-0.000209729,0.064562718,0.031538237,1,"OTHER"
567,"O60341","KDM1A","Lysine-specific histone demethylase 1A","KDM1A",-0.038168124,-0.160786196,-0.352069595,0.159525482,0.147636618,0.181481037,-0.17794286,0.162949236,0.38812637,"OTHER"
568,"O60343","TBC1D4","TBC1 domain family member 4","TBC1D4",-0.20303932,-0.013384959,-0.061551485,0.094378318,-0.120380823,-0.159011099,-0.090435913,-0.057297177,1,"OTHER"
569,"O60346","PHLPP1","PH domain leucine-rich repeat-containing protein phosphatase 1","PHLPP1",-0.435327627,-0.096476879,0.009744655,-0.021589698,-0.756085619,0.581895756,-0.161859076,0.035183796,1,"OTHER"
571,"O60437","PPL","Periplakin","PPL",0.106130884,-0.070262082,-0.053010817,-0.010518201,-0.044103554,-0.050427113,-0.003502638,-0.034909708,1,"OTHER"
572,"O60443","DFNA5","Non-syndromic hearing impairment protein 5","DFNA5",0.046305831,-0.049689257,-0.02245311,0.041032575,0.241942976,0.070356061,-0.008044255,0.120533309,1,"OTHER"
573,"O60447","EVI5","Ecotropic viral integration site 5 protein homolog","EVI5",0.203521369,0.202501505,0.057919588,0.026960793,0.165619307,-0.069183087,0.156250313,0.044365462,1,"OTHER"
574,"O60462","NRP2","Neuropilin-2","NRP2",0.271634793,0.108485651,0.114636725,-0.165339866,-0.223098801,0.044875092,0.166918222,-0.10985916,0.664900703,"OTHER"
575,"O60476","MAN1A2","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB","MAN1A2",-0.332143162,-0.278640248,-0.109324446,-0.314091588,0.043919297,-0.343027917,-0.236874448,-0.193385647,1,"OTHER"
576,"O60486","PLXNC1","Plexin-C1","PLXNC1",-0.026199818,0.064938967,-0.231415203,0.081794175,0.187470564,-0.067507577,-0.05897225,0.071023062,1,"OTHER"
577,"O60488","ACSL4","Long-chain-fatty-acid--CoA ligase 4","ACSL4",-0.061495728,-0.123998882,0.001867237,0.045151607,0.036900329,-0.068843458,-0.060294079,0.005328531,1,"OTHER"
578,"O60493","SNX3","Sorting nexin-3","SNX3",0.003205859,-0.135327692,-0.108545803,-0.044139383,-0.055051907,-0.100220784,-0.078964836,-0.066267124,1,"OTHER"
579,"O60502","MGEA5","Protein O-GlcNAcase","MGEA5",-0.113358655,-0.114645032,-0.2217988,0.046297338,0.059694887,0.034569472,-0.149046685,0.046890424,1,"OTHER"
580,"O60503","ADCY9","Adenylate cyclase type 9","ADCY9",0.005195022,-0.139409907,0.030154734,0.356897492,0.083907352,-0.068840782,-0.032772618,0.134859369,1,"OTHER"
581,"O60504","SORBS3","Vinexin","SORBS3",0.294163043,0.110453362,0.144758991,0.01170869,0.036675852,-0.128882439,0.185353557,-0.025012558,0.957738267,"OTHER"
582,"O60506","SYNCRIP","Heterogeneous nuclear ribonucleoprotein Q","SYNCRIP",-0.236383283,0.029775689,-0.108506064,-0.171969557,-0.030940491,0.032047327,-0.100941882,-0.054455138,1,"OTHER"
