"id","uniprot","main_gene","Protein.names","Gene.names","up_low_log2_rep1","up_low_log2_rep2","up_low_log2_rep3","down_high_log2_rep1","down_high_log2_rep2","down_high_log2_rep3","log2_avg_upfc","log2_avg_downfc","qVal","directionfc"
3937,"Q8BU11","Tox4","TOX high mobility group box family member 4","Tox4",-0.089373203,-0.18240409,-0.255404385,-0.045311334,-0.135282919,-0.07165927,-0.174123974,-0.083592193,1,"OTHER"
3938,"Q8BU14","Sec62","Translocation protein SEC62","Sec62",0.000294199,-0.128802722,-0.056113158,-0.0268456,0.075696808,0.032040733,-0.060574758,0.027574683,1,"OTHER"
3939,"Q8BU25","Pamr1","Inactive serine protease PAMR1","Pamr1",0.607561266,-0.179537063,0.064004072,-0.535857412,0.118595313,-0.075798303,0.202482809,-0.13910718,0.767048075,"OTHER"
3940,"Q8BU30","Iars","Isoleucine--tRNA ligase, cytoplasmic","Iars",-0.064129124,0.039680892,-0.015641189,-0.018611521,-0.046766989,0.015215684,-0.012739341,-0.016498272,1,"OTHER"
3941,"Q8BU31","Rap2c","Ras-related protein Rap-2c","Rap2c",-0.082078564,-0.001711213,0.062946655,-0.156154822,0.37507353,0.4468898,-0.00573054,0.245867951,1,"OTHER"
3942,"Q8BU33","Ilvbl","Acetolactate synthase-like protein","Ilvbl",-0.046842006,0.046292242,0.059082662,0.094326181,-0.029099936,-0.071902271,0.020277616,-0.000490154,1,"OTHER"
3945,"Q8BU85","Msrb3","Methionine-R-sulfoxide reductase B3, mitochondrial","Msrb3",-0.091975769,0.127900225,-0.450576407,-0.147205266,0.164218105,0.078920856,-0.118889048,0.037866816,1,"OTHER"
3946,"Q8BU88","Mrpl22","39S ribosomal protein L22, mitochondrial","Mrpl22",-0.128864376,0.080175256,0.081005663,0.042171201,-0.287812817,-0.088172217,0.014094646,-0.104946102,1,"OTHER"
3949,"Q8BUH7","Rnf26","Ring finger protein 26","Rnf26",-0.314692734,-0.061023397,-0.267930787,-0.265879701,0.105669711,-0.649154723,-0.210275771,-0.23710468,1,"OTHER"
3950,"Q8BUH8","Senp7","Sentrin-specific protease 7","Senp7",0.480414971,0.305219067,0.149976989,-0.276663653,-0.426508262,-0.244137591,0.318192616,-0.31360935,0.055127944,"OTHER"
3951,"Q8BUK6","Hook3","Protein Hook homolog 3","Hook3",-0.063720725,-0.055405689,0.063150061,0.074032827,0.158976452,-0.068080514,-0.01748443,0.057996011,1,"OTHER"
3953,"Q8BUN5","Smad3","Mothers against decapentaplegic homolog 3","Smad3",-0.012231872,-0.131803736,0.184824168,0.072689488,-0.049377397,0.034860609,0.019547936,0.020288367,1,"OTHER"
3955,"Q8BUR4","Dock1","Dedicator of cytokinesis protein 1","Dock1",0.067207533,-0.039388888,-0.031837327,0.106964527,0.066330063,0.005542444,-0.000515792,0.060212893,1,"OTHER"
3956,"Q8BUR9","Mzt1","Mitotic-spindle organizing protein 1","Mzt1",0.034673904,-0.196911228,-0.214778979,-0.39003219,0.122256859,0.211075346,-0.12112046,0.004369291,1,"OTHER"
3957,"Q8BUV3","Gphn","Gephyrin;Molybdopterin adenylyltransferase;Molybdopterin molybdenumtransferase","Gphn",-0.043360533,0.052819607,-0.165011986,0.119120984,0.028198258,-0.024855744,-0.049106979,0.042051083,1,"OTHER"
3959,"Q8BUV8","Gpr107","Protein GPR107","Gpr107",0.220191153,-0.268637619,-0.085040805,0.347122858,0.52571748,0.44774169,-0.030251432,0.442040868,0.257339996,"OTHER"
3961,"Q8BV13","Cops7b","COP9 signalosome complex subunit 7b","Cops7b",-0.130793205,0.033670871,0.365456535,-0.729134615,-0.084065183,0.557982096,0.104440328,0.009046077,1,"OTHER"
3963,"Q8BVA4","Lmod1","Leiomodin-1","Lmod1",0.013579674,0.093674979,0.151865899,0.009205329,0.018656086,0.062514961,0.087484347,0.030313026,1,"OTHER"
3965,"Q8BVD5","Mpp7","MAGUK p55 subfamily member 7","Mpp7",-0.066824937,0.037722865,0.022011354,0.098266444,-0.123128092,0.189017354,-0.001634396,0.060586075,1,"OTHER"
3966,"Q8BVE3","Atp6v1h","V-type proton ATPase subunit H","Atp6v1h",-0.083568978,0.013621998,-0.00828397,-0.082416362,0.022679709,-0.12363547,-0.025479808,-0.059800271,1,"OTHER"
3967,"Q8BVE8","Whsc1","Histone-lysine N-methyltransferase NSD2","Whsc1",0.491820922,0.330983012,-0.588179406,-0.382409007,-0.044255651,-0.088552461,0.150243634,-0.164123628,1,"OTHER"
3968,"Q8BVF2","Pdcl3","Phosducin-like protein 3","Pdcl3",-0.191714812,-0.100819146,-0.131482093,-0.083594649,-0.088301653,0.084064942,-0.140846268,-0.02702152,1,"OTHER"
3969,"Q8BVG4","Dpp9","Dipeptidyl peptidase 9","Dpp9",0.022531064,-0.174928952,-0.308826367,-0.102466178,0.203915988,-0.124868246,-0.147282364,0.000167229,1,"OTHER"
3970,"Q8BVI4","Qdpr","Dihydropteridine reductase","Qdpr",0.321986949,-0.030042976,0.019985319,0.033108891,0.210577107,-0.103307846,0.112540579,0.052537311,1,"OTHER"
3971,"Q8BVI5","Stx16","Syntaxin-16","Stx16",0.100047418,0.084735672,0.226510104,-0.025084913,-0.310510344,-0.321769339,0.138510169,-0.212452048,0.668802131,"OTHER"
3972,"Q8BVL3","Snx17","Sorting nexin-17","Snx17",0.2890622,0.099764358,0.028460391,0.199289636,0.084264455,-0.117036433,0.143335643,0.061365997,1,"OTHER"
3973,"Q8BVQ5","Ppme1","Protein phosphatase methylesterase 1","Ppme1",-0.043051064,0.012717113,-0.026061086,0.070230773,-0.012814641,-0.049563433,-0.018609121,0.003491988,1,"OTHER"
3974,"Q8BVR6","Rspry1","RING finger and SPRY domain-containing protein 1","Rspry1",-0.095340287,0.422558391,0.110867361,-0.025685475,0.527844335,0.194487391,0.161879503,0.250332847,1,"OTHER"
3975,"Q8BVU0","Lrch3","Leucine-rich repeat and calponin homology domain-containing protein 3","Lrch3",0.146736855,0.138102212,-0.064896532,0.016777517,0.151601378,-0.08123737,0.076574186,0.03221631,1,"OTHER"
3976,"Q8BVU5","Nudt9","ADP-ribose pyrophosphatase, mitochondrial","Nudt9",-0.191845701,-0.18989515,-0.077623963,-0.17606552,-0.040746227,-0.063410927,-0.152125233,-0.092204636,1,"OTHER"
3977,"Q8BVW0","Ganc","Neutral alpha-glucosidase C","Ganc",0.016466789,-0.033941647,-0.06309405,-0.616887927,0.13341618,-0.24521827,-0.026481106,-0.210533856,1,"OTHER"
3978,"Q8BVY0","Rsl1d1","Ribosomal L1 domain-containing protein 1","Rsl1d1",-0.269914717,-0.422997722,-0.109518076,-0.703471797,-0.127757597,0.105804999,-0.261800335,-0.203435338,1,"OTHER"
3979,"Q8BVZ5","Il33","Interleukin-33;Interleukin-33(102-266);Interleukin-33(109-266)","Il33",-0.525778525,-0.316426013,-0.898266727,-0.117301877,0.430601229,-0.247124504,-0.56052086,0.053009102,0.07763072,"OTHER"
3980,"Q8BW00","Ptrh1","Probable peptidyl-tRNA hydrolase","Ptrh1",0.098013536,0.117142455,-0.246060046,0.358547147,-0.139614191,-0.032218741,-0.00092398,0.078523833,1,"OTHER"
3981,"Q8BW10","Nob1","RNA-binding protein NOB1","Nob1",0.223313274,-0.182195935,-0.204441249,-0.084418852,0.057472122,-0.488111893,-0.040651826,-0.153733919,1,"OTHER"
3983,"Q8BW70","Usp38","Ubiquitin carboxyl-terminal hydrolase 38","Usp38",-0.215797613,-0.365502764,0.031374822,0.168643322,0.17833472,0.212865481,-0.173940987,0.186739657,0.614088632,"OTHER"
3984,"Q8BW72","Kdm4a","Lysine-specific demethylase 4A","Kdm4a",0.212754431,0.17963317,-0.181619942,-0.308204947,0.408514433,-0.076791826,0.080979109,0.039432358,1,"OTHER"
3985,"Q8BW75","Maob","Amine oxidase [flavin-containing] B","Maob",0.245036021,-0.200248552,-0.589719617,0.822539326,0.250961844,-0.136141862,-0.141358508,0.366798957,0.240203834,"OTHER"
3988,"Q8BWF0","Aldh5a1","Succinate-semialdehyde dehydrogenase, mitochondrial","Aldh5a1",-0.111173884,0.090562176,0.134656154,-0.095100295,-0.08792551,0.046528228,0.041920742,-0.044013524,1,"OTHER"
3991,"Q8BWL5","Rbms3","RNA-binding motif, single-stranded-interacting protein 3","Rbms3",-0.045641169,0.242473643,-0.086905011,-0.016314005,-0.008736801,0.140811563,0.044239719,0.040421738,1,"OTHER"
3992,"Q8BWM0","Ptges2","Prostaglandin E synthase 2;Prostaglandin E synthase 2 truncated form","Ptges2",0.341673794,-0.009158582,0.111867691,-0.033919825,-0.111812636,-0.164976459,0.155543785,-0.102563103,1,"OTHER"
3995,"Q8BWR4","Usp40","Ubiquitin carboxyl-terminal hydrolase 40","Usp40",0.019641056,0.068742576,-0.180670296,-0.330772909,0.066940796,0.020832622,-0.026791678,-0.070386543,1,"OTHER"
3996,"Q8BWT1","Acaa2","3-ketoacyl-CoA thiolase, mitochondrial","Acaa2",0.095178748,0.038627613,-0.104483626,0.19276837,-0.07277195,0.056398275,0.012197651,0.062872651,1,"OTHER"
3997,"Q8BWT5","Dip2a","Disco-interacting protein 2 homolog A","Dip2a",0.096944349,0.041221147,-0.203490009,0.031364582,0.538113274,0.144153347,-0.015988,0.254647469,1,"OTHER"
3998,"Q8BWU5","Osgep","Probable tRNA N6-adenosine threonylcarbamoyltransferase","Osgep",0.046302626,0.13904019,0.022416115,-0.089602183,0.006768885,-0.220524736,0.070135756,-0.09812565,1,"OTHER"
3999,"Q8BWW4","Larp4","La-related protein 4","Larp4",0.000752136,-0.038936356,0.005298805,-0.202478667,-0.160532639,0.0378673,-0.010825431,-0.104518487,1,"OTHER"
4000,"Q8BWW9","Pkn2","Serine/threonine-protein kinase N2","Pkn2",0.202926472,0.036224479,0.088499531,0.166612171,0.004790123,0.024338054,0.11090724,0.06706886,1,"OTHER"
4001,"Q8BWY3","Etf1","Eukaryotic peptide chain release factor subunit 1","Etf1",-0.137731252,0.010051625,-0.078067846,0.083614967,-0.115772267,-0.04986206,-0.06730154,-0.024938843,1,"OTHER"
4002,"Q8BWZ3","Naa25","N-alpha-acetyltransferase 25, NatB auxiliary subunit","Naa25",0.027371411,-0.17534312,0.698932843,-0.024225936,-0.180447102,-0.282472013,0.23389379,-0.158451597,0.702728021,"OTHER"
4003,"Q8BX02","Kank2","KN motif and ankyrin repeat domain-containing protein 2","Kank2",-0.06156205,0.081986599,0.132325679,0.021327761,-0.054840992,0.082697542,0.053231747,0.017489594,1,"OTHER"
4004,"Q8BX09","Rbbp5","Retinoblastoma-binding protein 5","Rbbp5",0.242563953,-0.172562318,-0.338591779,-0.027580488,-0.311911488,-0.288113316,-0.068356436,-0.203341161,1,"OTHER"
4005,"Q8BX10-2","Pgam5","Serine/threonine-protein phosphatase PGAM5, mitochondrial","Pgam5",-0.025182054,-0.059621506,-0.171613897,0.230852922,-0.183773694,-0.09627116,-0.084129189,-0.005119435,1,"OTHER"
4006,"Q8BX17","Gemin5","Gem-associated protein 5","Gemin5",-0.065470856,0.026724955,-0.123562377,0.021657669,0.003628514,-0.04855449,-0.052770928,-0.00745,1,"OTHER"
4007,"Q8BX57","Pxk","PX domain-containing protein kinase-like protein","Pxk",-0.596721483,-0.35158069,0.011033915,0.183707633,-0.016785493,-0.100804688,-0.290616814,0.027033419,0.741110428,"OTHER"
4009,"Q8BX70","Vps13c","Vacuolar protein sorting-associated protein 13C","Vps13c",0.108702594,0.052500402,0.13904881,0.088535872,0.011918737,0.05277751,0.100528169,0.051416729,1,"OTHER"
4010,"Q8BX80","Engase","Cytosolic endo-beta-N-acetylglucosaminidase","Engase",-0.069650253,-0.188717042,-0.287404914,-0.143791803,-0.213890906,-0.029809656,-0.179172029,-0.127160556,1,"OTHER"
4011,"Q8BX90","Fndc3a","Fibronectin type-III domain-containing protein 3A","Fndc3a",-0.112769589,-0.092234715,-0.155961249,0.0807225,0.204457091,-0.266688575,-0.120078006,0.019595392,1,"OTHER"
4012,"Q8BX94","Osbpl2","Oxysterol-binding protein-related protein 2","Osbpl2",-0.428700409,-0.147751011,0.076358795,0.120201477,-0.214434091,0.527214153,-0.152034711,0.176286372,0.834067139,"OTHER"
4013,"Q8BXA1","Golim4","Golgi integral membrane protein 4","Golim4",-0.036845713,-0.106263392,-0.270339846,-0.014014883,0.042271194,0.040046599,-0.134530285,0.02300137,1,"OTHER"
4014,"Q8BXA5","Clptm1l","Cleft lip and palate transmembrane protein 1-like protein","Clptm1l",0.108254129,0.190258738,0.330150467,0.15629381,0.196292842,0.331216952,0.212480443,0.229893521,1,"OTHER"
4016,"Q8BXC6","Commd2","COMM domain-containing protein 2","Commd2",-0.613200611,-0.511523321,-0.060708415,-0.394647026,-0.300404844,-0.052282723,-0.374561586,-0.241776924,1,"OTHER"
4017,"Q8BXG3","Ift57","Intraflagellar transport protein 57 homolog","Ift57",0.01160759,-0.058324529,0.034142308,-0.214575388,-0.129130595,0.271857664,-0.00365709,-0.007935666,1,"OTHER"
4019,"Q8BXK8","Agap1","Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1","Agap1",-0.166146204,-0.272746554,-0.442405038,0.257704986,0.373045813,-0.627682307,-0.289316351,0.064825266,0.887435415,"OTHER"
4020,"Q8BXL7","Arfrp1","ADP-ribosylation factor-related protein 1","Arfrp1",0.06665495,0.225461856,-0.260594813,-0.269652853,0.260739074,0.107759963,0.024405161,0.049707563,1,"OTHER"
4021,"Q8BXN9","Tmem87a","Transmembrane protein 87A","Tmem87a",0.158898688,0.027769116,-0.698516403,0.001840586,-0.557580354,-0.249787694,-0.124442903,-0.250544378,1,"OTHER"
4022,"Q8BXQ2","Pigt","GPI transamidase component PIG-T","Pigt",0.008128571,-0.119270905,-0.327996268,0.005688514,0.364706832,-0.095865566,-0.139794574,0.105356875,1,"OTHER"
4025,"Q8BXV2","Bri3bp","BRI3-binding protein","Bri3bp",-0.071956401,0.680360872,0.727959377,0.371060076,0.399058918,-0.332774088,0.488920192,0.183098359,0.8687005,"OTHER"
4027,"Q8BXZ1","Tmx3","Protein disulfide-isomerase TMX3","Tmx3",0.103525906,-0.181934948,0.02296218,-0.193562744,0.122163294,-0.101819137,-0.013548063,-0.05156537,1,"OTHER"
4028,"Q8BY02","Nkrf","NF-kappa-B-repressing factor","Nkrf",-0.181863395,-0.447582014,-0.506281874,0.084328317,0.344017673,-0.015502135,-0.3715412,0.145696028,0.198262585,"OTHER"
4030,"Q8BY87","Usp47","Ubiquitin carboxyl-terminal hydrolase 47","Usp47",-0.018628897,0.016865663,0.000830606,-0.087536847,-0.093921913,0.008629106,-0.000237907,-0.056841555,1,"OTHER"
4031,"Q8BY89-2","Slc44a2","Choline transporter-like protein 2","Slc44a2",0.033367199,-0.041672978,0.007981671,0.20711206,-0.029040629,0.056130605,0.000227645,0.081394373,1,"OTHER"
4032,"Q8BYA0","Tbcd","Tubulin-specific chaperone D","Tbcd",-0.088572576,0.032899457,0.095011488,0.011162577,0.095568426,-0.031688764,0.015113517,0.025987025,1,"OTHER"
4033,"Q8BYB9","Poglut1","Protein O-glucosyltransferase 1","Poglut1",-0.097536668,0.01581072,0.109326318,0.028436348,-0.00119524,-0.126773795,0.011672761,-0.031623992,1,"OTHER"
4034,"Q8BYC6","Taok3","Serine/threonine-protein kinase TAO3","Taok3",0.056634768,-0.192830363,-0.393199476,0.14932921,-0.110631489,0.103087457,-0.164688345,0.051630031,1,"OTHER"
4035,"Q8BYH7","Tbc1d17","TBC1 domain family member 17","Tbc1d17",0.035501646,-0.103605149,-0.204958346,0.040399527,-0.271007205,0.045680029,-0.087640762,-0.05423803,1,"OTHER"
4037,"Q8BYK6-3","Ythdf3","YTH domain-containing family protein 3","Ythdf3",-0.041110522,0.083551351,0.052453271,-0.060732049,-0.0440728,0.123110134,0.032597697,0.008520647,1,"OTHER"
4038,"Q8BYL4","Yars2","Tyrosine--tRNA ligase, mitochondrial","Yars2",-0.078708171,0.334543238,0.07095313,-0.274099803,0.230749515,-0.291585122,0.119154146,-0.090590678,1,"OTHER"
4039,"Q8BYM8","Cars2","Probable cysteine--tRNA ligase, mitochondrial","Cars2",-0.095554999,-0.435113367,-0.081066846,-0.168973874,-0.266007986,-0.280781123,-0.194896844,-0.237728972,1,"OTHER"
4040,"Q8BYN3","Itpk1","Inositol-tetrakisphosphate 1-kinase","Itpk1",-0.142294262,0.192669877,-0.28433697,0.109274187,0.136613243,0.243480281,-0.063875176,0.164293664,1,"OTHER"
4041,"Q8BYR2","Lats1","Serine/threonine-protein kinase LATS1","Lats1",-0.304976037,-0.023792286,-0.164604099,0.463635222,-0.087053139,0.549667419,-0.159893915,0.335027444,0.282434788,"OTHER"
4043,"Q8BYU6","Tor1aip2","Torsin-1A-interacting protein 2","Tor1aip2",-0.298367643,0.227907156,-0.046229074,-0.096767591,-0.284303676,0.222520657,-0.022892947,-0.037495871,1,"OTHER"
4044,"Q8BYW9","Eogt","EGF domain-specific O-linked N-acetylglucosamine transferase","Eogt",0.082456523,-0.060770388,-0.06674833,0.150267835,-0.271728925,-0.157402203,-0.013354143,-0.081746122,1,"OTHER"
4045,"Q8BYY4","Ttc39b","Tetratricopeptide repeat protein 39B","Ttc39b",0.200152129,0.155644533,0.124928608,-0.255834991,-0.080015355,-0.026543452,0.160572771,-0.117516298,0.936367393,"OTHER"
4047,"Q8BZ03","Prkd2","Serine/threonine-protein kinase D2","Prkd2",-0.067454003,-0.201336332,0.062975683,0.438563162,-0.098721377,-0.151605729,-0.064573759,0.088305404,1,"OTHER"
4048,"Q8BZ20","Parp12","Poly [ADP-ribose] polymerase 12","Parp12",0.136227891,-0.40384368,-0.301580002,-0.208378105,0.199246301,0.089265564,-0.170159644,0.036766627,1,"OTHER"
4049,"Q8BZ32","Asxl2","Putative Polycomb group protein ASXL2","Asxl2",0.60023111,3.468127484,-0.116270679,-0.450056907,-1.409708233,0.680937339,2.170462616,-0.145827277,2e-15,"PROP"
4050,"Q8BZ36","Rint1","RAD50-interacting protein 1","Rint1",-0.282297735,0.206677472,0.028238867,0.140087598,-0.273088647,-0.365040968,-0.001889118,-0.14881942,1,"OTHER"
4052,"Q8BZ98","Dnm3","Dynamin-3","Dnm3",-0.265271202,-0.061699365,0.098613295,-0.342471008,-0.115690715,0.202852311,-0.068482867,-0.067635753,1,"OTHER"
4053,"Q8BZA9","Tigar","Fructose-2,6-bisphosphatase TIGAR","Tigar",-0.178107389,-0.067013482,-0.053001538,-0.032737011,0.091937884,-0.030752091,-0.098298264,0.010672269,1,"OTHER"
4054,"Q8BZF8","Pgm5","Phosphoglucomutase-like protein 5","Pgm5",0.245141721,-0.239887809,0.040512645,0.108067331,0.282700692,-1.268459927,0.028804667,-0.147012498,0.837363762,"OTHER"
4055,"Q8BZH4","Pogz","Pogo transposable element with ZNF domain","Pogz",0.264432389,0.138373866,-0.465862904,0.092948124,0.050166462,-0.302149727,0.012385152,-0.042469284,1,"OTHER"
4056,"Q8BZJ7","Dcun1d2","DCN1-like protein 2","Dcun1d2",1.167063537,0.172050097,0.171645739,-0.942976176,0.84022496,-0.354016395,0.584495217,0.043993444,0.038484264,"OTHER"
4057,"Q8BZM1","Glmn","Glomulin","Glmn",0.030518648,0.008977396,-0.144575385,-0.061946425,0.131694945,-0.062973394,-0.032946076,0.005203537,1,"OTHER"
4058,"Q8BZQ2","Crispld2","Cysteine-rich secretory protein LCCL domain-containing 2","Crispld2",0.143418187,-0.132063,0.395733182,0.198058835,-0.407760248,0.0788191,0.151709817,-0.020779613,1,"OTHER"
4059,"Q8BZQ7","Anapc2","Anaphase-promoting complex subunit 2","Anapc2",0.192714057,0.060080318,-0.03325976,0.025389092,-0.163631696,0.030598116,0.076169302,-0.033094862,1,"OTHER"
4061,"Q8BZS9","Dhx32","Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32","Dhx32",0.131233547,0.112855935,-0.411427781,0.232308868,-0.385637906,-0.225972268,-0.034812711,-0.102025167,1,"OTHER"
4062,"Q8BZW8","Nhlrc2","NHL repeat-containing protein 2","Nhlrc2",-0.053043937,0.042179719,0.078158057,-0.156141468,-0.117992421,-0.006569814,0.023486336,-0.092161985,1,"OTHER"
4063,"Q8BZX4-2","Srek1","Splicing regulatory glutamine/lysine-rich protein 1","Srek1",-0.021968259,0.164562661,-0.362522451,0.003999097,-0.148286894,0.226635324,-0.05713256,0.035717701,1,"OTHER"
4064,"Q8BZZ3","Wwp1","NEDD4-like E3 ubiquitin-protein ligase WWP1","Wwp1",0.481936724,0.149601087,-0.181689542,-0.644096431,0.224885927,-0.161570723,0.175279679,-0.150598795,0.71096267,"OTHER"
4065,"Q8C006","Trim35","Tripartite motif-containing protein 35","Trim35",0.354269753,-0.05462233,-0.060169351,0.406832103,-1.728193303,0.531936019,0.093261037,0.034905591,0.712104738,"OTHER"
4066,"Q8C025","Chpt1","Cholinephosphotransferase 1","Chpt1",0.295475591,-0.47496219,-0.607506253,-0.599810807,-0.829517985,-0.015979389,-0.204728801,-0.439909374,1,"OTHER"
4067,"Q8C033","Arhgef10","Rho guanine nucleotide exchange factor 10","Arhgef10",0.259841346,-0.166839328,0.123034396,0.126042235,0.060564472,-0.238466998,0.0827762,-0.00877171,1,"OTHER"
4069,"Q8C052","Map1s","Microtubule-associated protein 1S;MAP1S heavy chain;MAP1S light chain","Map1s",0.044346035,0.001431539,-0.144056615,-0.142119265,-0.12082038,-0.02763577,-0.030531144,-0.095996034,1,"OTHER"
4070,"Q8C078","Camkk2","Calcium/calmodulin-dependent protein kinase kinase 2","Camkk2",0.103702829,0.351844776,0.674708643,0.195241878,0.138984342,-0.12056188,0.395791692,0.077641831,0.84749435,"OTHER"
4071,"Q8C079","Strip1","Striatin-interacting protein 1","Strip1",0.00276847,-0.207559541,0.209017339,-0.276686964,0.287228488,0.160219934,0.011410866,0.076438576,1,"OTHER"
4072,"Q8C080","Snx16","Sorting nexin-16","Snx16",0.056282193,-0.306391397,-0.20181678,-0.161218646,0.168018104,0.250832095,-0.142470283,0.096566181,1,"OTHER"
4074,"Q8C0C7","Farsa","Phenylalanine--tRNA ligase alpha subunit","Farsa",-0.041106853,-0.089868594,-0.106865182,0.105422334,0.066174342,-0.189311842,-0.079010129,-0.000110599,1,"OTHER"
4075,"Q8C0D4","Arhgap12","Rho GTPase-activating protein 12","Arhgap12",0.019514833,-0.01455347,-0.159717475,0.011639916,-0.004753981,0.083198009,-0.049515696,0.030536074,1,"OTHER"
4076,"Q8C0D5","Eftud1","Elongation factor Tu GTP-binding domain-containing protein 1","Eftud1",-0.082108944,-0.000410614,0.025827694,0.125650575,-0.022977335,-0.036502645,-0.018169394,0.023948335,1,"OTHER"
4078,"Q8C0E2","Vps26b","Vacuolar protein sorting-associated protein 26B","Vps26b",0.298292107,0.217178465,-0.023491335,-0.17684956,-0.045927127,-0.089715463,0.170350103,-0.103142867,0.988957919,"OTHER"
4079,"Q8C0E3","Trim47","Tripartite motif-containing protein 47","Trim47",0.102229203,0.122466289,-0.209415324,-0.019201623,0.221715523,0.335608429,0.012884569,0.18684176,1,"OTHER"
4080,"Q8C0I1","Agps","Alkyldihydroxyacetonephosphate synthase, peroxisomal","Agps",0.032455579,0.231564333,0.030681667,-0.077803266,-0.044151706,0.10713402,0.101360284,-0.00267357,1,"OTHER"
4081,"Q8C0J2","Atg16l1","Autophagy-related protein 16-1","Atg16l1",-0.237874863,-0.229610483,-0.355594404,-0.045361305,0.036242142,-0.100791687,-0.273223287,-0.035536029,1,"OTHER"
4082,"Q8C0J6","Sowahc","Ankyrin repeat domain-containing protein SOWAHC","Sowahc",0.128803194,-0.584170377,-0.591584486,0.432180001,1.440168008,-1.164518863,-0.307553298,0.587815739,0.095561645,"OTHER"
4083,"Q8C0L0","Tmx4","Thioredoxin-related transmembrane protein 4","Tmx4",-0.170658331,0.042705489,-0.031115867,0.130499143,-0.064510493,0.034209273,-0.050331164,0.035594597,1,"OTHER"
4084,"Q8C0L6","Paox","Peroxisomal N(1)-acetyl-spermine/spermidine oxidase","Paox",-0.074749559,0.107139133,-0.289397943,0.074759957,0.196719963,0.400815754,-0.076614666,0.230420163,0.834067139,"OTHER"
4085,"Q8C0L8","Cog5","Conserved oligomeric Golgi complex subunit 5","Cog5",0.020252317,0.051844489,-0.021247108,-0.018927979,-0.010487339,-0.001182915,0.017260008,-0.010181206,1,"OTHER"
4086,"Q8C0L9","Gpcpd1","Glycerophosphocholine phosphodiesterase GPCPD1","Gpcpd1",0.109385711,-0.289397712,-0.837677607,0.194526526,0.065370291,0.182418641,-0.288325394,0.148603016,0.252743924,"OTHER"
4087,"Q8C0M0","Wdr59","WD repeat-containing protein 59","Wdr59",-0.437509505,-0.369212307,0.071208051,0.506429296,-0.231043384,-0.350511566,-0.227011194,0.027085342,1,"OTHER"
4088,"Q8C0M9","Asrgl1","Isoaspartyl peptidase/L-asparaginase;Isoaspartyl peptidase/L-asparaginase alpha chain;Isoaspartyl peptidase/L-asparaginase beta chain","Asrgl1",-0.214771495,-0.02620712,-0.303881263,0.154189777,0.075338852,0.188108226,-0.176929287,0.139981869,0.79814738,"OTHER"
4090,"Q8C0T5","Sipa1l1","Signal-induced proliferation-associated 1-like protein 1","Sipa1l1",-0.134552439,-0.12519697,0.099764152,-0.0653754,0.027807429,-0.024357587,-0.049193436,-0.020137307,1,"OTHER"
4091,"Q8C0V0","Tlk1","Serine/threonine-protein kinase tousled-like 1","Tlk1",0.148184624,0.786514098,0.817532082,-0.437089215,0.2990833,-0.443804005,0.615248165,-0.1497717,0.006213231,"PROP"
4092,"Q8C0V9","Frmd6","FERM domain-containing protein 6","Frmd6",0.097012221,0.360094004,-0.236180179,0.232088237,-0.089694486,0.324104354,0.094035986,0.16613377,1,"OTHER"
4094,"Q8C0Z1","Itfg3","Protein ITFG3","Itfg3",-0.137907043,-0.12509151,0.059619835,0.128644333,-0.018134138,0.168237078,-0.064930732,0.095118529,1,"OTHER"
4096,"Q8C129","Lnpep","Leucyl-cystinyl aminopeptidase","Lnpep",0.070716018,0.072113166,0.036560579,0.002315783,-0.113471942,0.070816573,0.059890008,-0.011453062,1,"OTHER"
4099,"Q8C156","Ncaph","Condensin complex subunit 2","Ncaph",-0.132446027,-0.007565542,-0.168918438,0.047085208,0.261705955,-0.277117953,-0.101307993,0.027299813,1,"OTHER"
4100,"Q8C163","Exog","Nuclease EXOG, mitochondrial","Exog",0.223655992,-0.087387898,0.379844164,0.195854958,-0.019838311,0.014930443,0.18485814,0.066788961,1,"OTHER"
4101,"Q8C166","Cpne1","Copine-1","Cpne1",0.035818389,0.135014614,-0.136015166,-0.147916717,-0.048473041,0.161222639,0.015912076,-0.005904776,1,"OTHER"
4102,"Q8C167","Prepl","Prolyl endopeptidase-like","Prepl",0.013416631,0.010718799,0.236409623,0.089048539,-0.168881888,0.348756447,0.090789164,0.105080294,1,"OTHER"
4103,"Q8C170-2","Myo9a","Unconventional myosin-IXa","Myo9a",0.166512027,0.023249492,0.040935462,0.322748626,-0.08899359,0.015646705,0.078322131,0.093917994,1,"OTHER"
4105,"Q8C181","Mbnl2","Muscleblind-like protein 2","Mbnl2",-0.053450551,-0.490858757,-0.767691005,0.337843174,0.455290283,-0.041424984,-0.406989242,0.265684549,0.025429787,"INV"
4106,"Q8C1A3","Mtrr","Methionine synthase reductase","Mtrr",0.004620406,0.001186918,-0.325946001,0.030527092,-0.095821602,-0.549309484,-0.098605486,-0.184166907,1,"OTHER"
4107,"Q8C1A5","Thop1","Thimet oligopeptidase","Thop1",-0.111390294,0.069415085,-0.120173006,0.090587556,0.060576314,-0.025043656,-0.051367234,0.042866975,1,"OTHER"
